T,episode,config,range,cost,velocity,result
10430,103,"*aMN1++*bMO2----------------*cLO1*dLN1*eLP2++++++++*fKP1----------------*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0007839446188881,3314.54931640625,6.862092971801758,Failure
10431,103,"*aMN1++++*bMO2----------------*cLO1*dLN1*eLP2++++++++*fKP1----------------*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0009070675005204,3367.211181640625,7.480056762695312,Failure
10432,103,"*aMN1++++++++*bMO2----------------*cLO1*dLN1*eLP2++++++++*fKP1----------------*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0004484744858928,3545.741943359375,9.22178840637207,Failure
10433,103,"*aMN1++++++++++++++++*bMO2----------------*cLO1*dLN1*eLP2++++++++*fKP1----------------*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",0.0003072686376981,3932.915771484375,9.104400634765623,Failure
10459,103,"*aMN1++++++++*bMO2----------------*cLO1-*dLN1*eLP2++++++++*fKP1----------------*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0003692268801387,3517.6767578125,9.199525833129885,Failure
10460,103,"*aMN1++++++++*bMO2----------------*cLO1--*dLN1*eLP2++++++++*fKP1----------------*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0002869182208087,3490.520263671875,9.185043334960938,Failure
10461,103,"*aMN1++++++++*bMO2----------------*cLO1----*dLN1*eLP2++++++++*fKP1----------------*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0001031409119605,3430.046875,9.099937438964844,Failure
10462,103,"*aMN1++++++++*bMO2----------------*cLO1--------*dLN1*eLP2++++++++*fKP1----------------*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",0.0005895102513022,3314.7587890625,8.960341453552246,Failure
10465,103,"*aMN1++++++++*bMO2----------------*cLO1--------*dLN1-*eLP2++++++++++++++++*fKP1----------------*gNO3+^ab^bc^ad^cd^ce^ef^bg,0,3",0.0008503952412866,4247.75146484375,13.475276947021484,Failure
10474,103,"*aMN1++++++++*bMO2----------------*cLO1--------*dLN1--*eLP2++++++++*fKP1----------------*gNO3++^ab^bc^ad^cd^ce^ef^bg,0,3",0.0008733957656659,3242.70361328125,9.197909355163574,Failure
10475,103,"*aMN1++++++++*bMO2----------------*cLO1--------*dLN1----*eLP2++++++++*fKP1----------------*gNO3++^ab^bc^ad^cd^ce^ef^bg,0,3",0.0003250681911595,3166.126953125,8.506385803222656,Failure
10476,103,"*aMN1++++++++*bMO2----------------*cLO1--------*dLN1----*eLP2++++++++*fKP1----------------*gNO3+^ab^bc^ad^cd^ce^ef^bg,0,3",0.0001641354756429,3160.297119140625,8.355308532714844,Failure
10478,103,"*aMN1++++++++*bMO2----------------*cLO1--------*dLN1----*eLP2++++++++*fKP1----------------*gNO3++++^ab^bc^ad^cd^ce^ef^bg,0,3",0.0006295875646173,3175.8037109375,8.85373306274414,Failure
10521,104,"*aMN1*bMO2-*cLO1*dLN1*eLP2*fKP1----------------*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",0.0001211104972753,3479.037109375,5.572815418243408,Failure
10522,104,"*aMN1*bMO2--*cLO1*dLN1*eLP2*fKP1----------------*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",-2.8059768737875856e-05,3435.44970703125,5.498439788818359,Failure
10523,104,"*aMN1*bMO2----*cLO1*dLN1*eLP2*fKP1----------------*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0009444805327802,3385.29833984375,5.128928661346436,Failure
10524,104,"*aMN1*bMO2--------*cLO1*dLN1*eLP2*fKP1----------------*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0024391307961195,3170.619140625,5.20086145401001,Failure
10525,104,"*aMN1*bMO2----------------*cLO1*dLN1*eLP2*fKP1----------------*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",0.0005746016977354,2794.64501953125,3.773062467575073,Failure
10527,104,"*aMN1+*bMO2----------------*cLO1*dLN1*eLP2+*fKP1----------------*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0019192598992958,2871.90673828125,4.625245094299316,Failure
10528,104,"*aMN1+*bMO2----------------*cLO1*dLN1*eLP2++*fKP1----------------*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0025538075715303,2910.479736328125,5.115120887756348,Failure
10529,104,"*aMN1+*bMO2----------------*cLO1*dLN1*eLP2++++*fKP1----------------*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",-0.001999641302973,3032.51171875,5.818938255310059,Failure
10537,104,"*aMN1++++++++*bMO2----------------*cLO1----*dLN1*eLP2++++++++*fKP1----------------*gNO3-^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0001241148856934,3416.5986328125,9.05729866027832,Failure
10538,104,"*aMN1++++++++*bMO2----------------*cLO1----*dLN1+*eLP2++++++++*fKP1----------------*gNO3-^ab^bc^ad^cd^ce^ef^bg,0,3",7.79154579504393e-05,3427.751953125,9.431424140930176,Failure
10539,104,"*aMN1++++++++*bMO2----------------*cLO1----*dLN1+*eLP2++++++++++++++++*fKP1----------------*gNO3-^ab^bc^ad^cd^ce^ef^bg,0,3",0.0001349844969809,4476.11328125,10.72336769104004,Failure
10540,104,"*aMN1++++++++*bMO2----------------*cLO1----*dLN1+*eLP2++++++++++++++++*fKP1----------------*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",2.224941272288561e-05,4494.83935546875,10.86252784729004,Failure
10541,104,"*aMN1++++++++*bMO2----------------*cLO1----*dLN1+*eLP2++++++++++++++++*fKP1----------------*gNO3+^ab^bc^ad^cd^ce^ef^bg,0,3",-7.699430716456845e-05,4513.01904296875,10.964113235473633,Failure
10542,104,"*aMN1++++++++*bMO2----------------*cLO1----*dLN1+*eLP2++++++++++++++++*fKP1----------------*gNO3++^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0001623073476366,4532.1533203125,11.033934593200684,Failure
10543,104,"*aMN1++++++++*bMO2----------------*cLO1----*dLN1++*eLP2++++++++++++++++*fKP1----------------*gNO3++^ab^bc^ad^cd^ce^ef^bg,0,3",-7.0291142037604e-05,4629.51123046875,9.840129852294922,Failure
10546,104,"*aMN1++++++++*bMO2----------------*cLO1--------*dLN1++*eLP2++++++++++++++++*fKP1----------------*gNO3++^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0010063395602628,4469.8017578125,15.327932357788086,Failure
10550,104,"*aMN1++++++++*bMO2----------------*cLO1----*dLN1++*eLP2++++++++++++++++*fKP1----------------*gNO3++++^ab^bc^ad^cd^ce^ef^bg,0,3",-7.115560583770275e-05,4665.9013671875,9.890472412109377,Failure
10551,104,"*aMN1++++++++*bMO2----------------*cLO1--------*dLN1++*eLP2++++++++++++++++*fKP1----------------*gNO3++++^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0010524397948756,4499.544921875,15.55208969116211,Failure
10559,104,"*aMN1++++++++*bMO2----------------*cLO1----*dLN1+*eLP2++++++++++++++++*fKP1----------------*gNO3++++^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0001509417197667,4566.9892578125,10.972173690795898,Failure
10560,104,"*aMN1++++++++*bMO2----------------*cLO1----*dLN1*eLP2++++++++++++++++*fKP1----------------*gNO3++++^ab^bc^ad^cd^ce^ef^bg,0,3",0.0004340052837505,4492.669921875,10.077738761901855,Failure
10563,104,"*aMN1++++++++*bMO2----------------*cLO1----*dLN1++++*eLP2++++++++++++++++*fKP1----------------*gNO3++++^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0003587398969102,4875.87939453125,9.652701377868652,Failure
10571,104,"*aMN1++++++++*bMO2----------------*cLO1----*dLN1++*eLP2++++++++++++++++*fKP1----------------*gNO3++++++++^ab^bc^ad^cd^ce^ef^bg,0,3",3.287811296104337e-06,4734.60400390625,9.93437957763672,Failure
10574,104,"*aMN1++++++++*bMO2----------------*cLO1----*dLN1++++*eLP2++++++++++++++++*fKP1----------------*gNO3++++++++^ab^bc^ad^cd^ce^ef^bg,0,3",-0.000528076372575,5018.0830078125,9.601852416992188,Failure
10586,104,"*aMN1++++++++*bMO2----------------*cLO1--------*dLN1++*eLP2++++++++++++++++*fKP1----------------*gNO3++++++++^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0007051221909932,4553.68310546875,13.600196838378906,Failure
10587,104,"*aMN1++++++++*bMO2----------------*cLO1--------*dLN1++*eLP2++++++++++++++++*fKP1--------*gNO3++++++++^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0016765712061896,5162.14990234375,15.68065071105957,Failure
10592,104,"*aMN1++++++++++++++++*bMO2----------------*cLO1--------*dLN1++*eLP2++++++++++++++++*fKP1----------------*gNO3++++^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0002053748321486,5037.44921875,11.588120460510254,Failure
10618,105,"*aMN1*bMO2-*cLO1*dLN1*eLP2*fKP1-*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0001801777252694,4048.65283203125,4.903335094451904,Failure
10619,105,"*aMN1*bMO2-*cLO1*dLN1*eLP2*fKP1--*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",-5.9237292589386925e-05,4012.635009765625,5.020031929016113,Failure
10620,105,"*aMN1*bMO2-*cLO1*dLN1*eLP2*fKP1----*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",0.000136330796522,3935.5537109375,5.231072902679443,Failure
10621,105,"*aMN1*bMO2-*cLO1*dLN1*eLP2*fKP1--------*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",0.0003394381783436,3773.915771484375,5.692909717559815,Failure
10622,105,"*aMN1*bMO2--*cLO1*dLN1*eLP2*fKP1--------*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",0.0001299819268751,3712.621337890625,5.5361833572387695,Failure
10623,105,"*aMN1*bMO2----*cLO1*dLN1*eLP2*fKP1--------*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0009823753498494,3611.01416015625,4.885249137878418,Failure
10624,105,"*aMN1*bMO2--------*cLO1*dLN1*eLP2*fKP1--------*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0023178786505013,3395.330078125,4.634838104248047,Failure
10625,105,"*aMN1*bMO2----------------*cLO1*dLN1*eLP2*fKP1--------*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",3.233959432691336e-05,3070.83837890625,3.777224540710449,Failure
10627,105,"*aMN1+*bMO2----------------*cLO1*dLN1*eLP2*fKP1----------------*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",-0.000117652627523,2838.4248046875,4.157410621643066,Failure
10628,105,"*aMN1++*bMO2----------------*cLO1*dLN1*eLP2*fKP1----------------*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0015510249650105,2872.51806640625,4.651527404785156,Failure
10629,105,"*aMN1++++*bMO2----------------*cLO1*dLN1*eLP2*fKP1----------------*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0029438098426908,2947.57958984375,5.705111503601074,Failure
10630,105,"*aMN1++++++++*bMO2----------------*cLO1*dLN1*eLP2*fKP1----------------*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0029266907367855,3045.4560546875,6.829735279083252,Failure
10631,105,"*aMN1++++++++++++++++*bMO2----------------*cLO1*dLN1*eLP2*fKP1----------------*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0018769718008115,3382.2431640625,7.801460742950439,Failure
10632,105,"*aMN1++++++++++++++++*bMO2----------------*cLO1*dLN1*eLP2+*fKP1----------------*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0015157660236582,3440.944580078125,8.048137664794922,Failure
10633,105,"*aMN1++++++++++++++++*bMO2----------------*cLO1*dLN1*eLP2++*fKP1----------------*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",-0.001499327016063,3494.646240234375,8.405768394470215,Failure
10634,105,"*aMN1++++++++++++++++*bMO2----------------*cLO1*dLN1*eLP2++++*fKP1----------------*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0012564824428409,3603.3486328125,8.889131546020508,Failure
10662,105,"*aMN1++++++++++++++++*bMO2----------------*cLO1--*dLN1*eLP2++++++++++++++++*fKP1----------------*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",0.0062703238800168,4956.42138671875,7.392831802368164,Failure
10663,105,"*aMN1++++++++++++++++*bMO2----------------*cLO1----*dLN1*eLP2++++++++++++++++*fKP1----------------*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",0.0015420969575643,4906.462890625,8.84986400604248,Failure
10664,105,"*aMN1++++++++++++++++*bMO2----------------*cLO1----*dLN1*eLP2++++++++++++++++*fKP1----------------*gNO3+^ab^bc^ad^cd^ce^ef^bg,0,3",0.0020760402549058,4929.44921875,8.812590599060059,Failure
10665,105,"*aMN1++++++++*bMO2----------------*cLO1----*dLN1*eLP2++++++++++++++++*fKP1----------------*gNO3+^ab^bc^ad^cd^ce^ef^bg,0,3",0.0004427491512615,4441.59814453125,10.809505462646484,Failure
10669,105,"*aMN1++++++++++++++++*bMO2----------------*cLO1--------*dLN1*eLP2++++++++++++++++*fKP1----------------*gNO3+^ab^bc^ad^cd^ce^ef^bg,0,3",0.0001704418391454,4905.8056640625,11.86035442352295,Failure
10670,105,"*aMN1++++++++*bMO2----------------*cLO1--------*dLN1*eLP2++++++++++++++++*fKP1----------------*gNO3+^ab^bc^ad^cd^ce^ef^bg,0,3",0.0001931730948854,4317.41259765625,14.569119453430176,Failure
10698,105,"*aMN1++++++++++++++++*bMO2----------------*cLO1--------*dLN1*eLP2++++++++++++++++*fKP1----------------*gNO3++^ab^bc^ad^cd^ce^ef^bg,0,3",4.2387258872622624e-05,4937.634765625,12.013339042663574,Failure
10699,105,"*aMN1++++++++++++++++*bMO2----------------*cLO1--------*dLN1*eLP2++++++++++++++++*fKP1----------------*gNO3++++^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0001585802092449,4996.490234375,12.317987442016602,Failure
10700,105,"*aMN1++++++++++++++++*bMO2----------------*cLO1--------*dLN1+*eLP2++++++++++++++++*fKP1----------------*gNO3++++^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0001346160424873,5004.552734375,11.859992027282717,Failure
10702,105,"*aMN1++++++++++++++++*bMO2----------------*cLO1--------*dLN1++++*eLP2++++++++++++++++*fKP1----------------*gNO3++++^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0009867118205875,5194.3515625,11.467477798461914,Failure
10720,106,"*aMN1*bMO2--*cLO1*dLN1*eLP2*fKP1-*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0004147602303419,3977.961181640625,4.749388694763184,Failure
10721,106,"*aMN1*bMO2----*cLO1*dLN1*eLP2*fKP1-*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0011818973580375,3837.6123046875,4.502073287963867,Failure
10722,106,"*aMN1*bMO2--------*cLO1*dLN1*eLP2*fKP1-*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0018235732568427,3602.767578125,4.223306655883789,Failure
10723,106,"*aMN1*bMO2----------------*cLO1*dLN1*eLP2*fKP1-*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0011957146925851,3349.958740234375,4.062765121459961,Failure
10724,106,"*aMN1*bMO2----------------*cLO1*dLN1*eLP2*fKP1--*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0009755446808412,3310.64404296875,4.01173210144043,Failure
10725,106,"*aMN1*bMO2----------------*cLO1*dLN1*eLP2*fKP1----*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0006137720192782,3230.5673828125,3.924851417541504,Failure
10737,106,"*aMN1+*bMO2----------------*cLO1*dLN1*eLP2*fKP1--------*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0006076499121263,3129.010498046875,4.080767631530762,Failure
10738,106,"*aMN1++*bMO2----------------*cLO1*dLN1*eLP2*fKP1--------*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0019347919151186,3162.91796875,4.502392768859863,Failure
10739,106,"*aMN1++++*bMO2----------------*cLO1*dLN1*eLP2*fKP1--------*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0022004244383424,3231.09716796875,5.461850643157959,Failure
10740,106,"*aMN1++++++++*bMO2----------------*cLO1*dLN1*eLP2*fKP1--------*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0021279791835695,3362.9990234375,7.035367012023926,Failure
10749,106,"*aMN1++++++++++++++++*bMO2----------------*cLO1-*dLN1+*eLP2++++++++++++++++*fKP1----------------*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",0.0061112050898373,5015.44580078125,7.25029993057251,Failure
10750,106,"*aMN1++++++++++++++++*bMO2----------------*cLO1-*dLN1++*eLP2++++++++++++++++*fKP1----------------*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",0.0042167739011347,5067.9775390625,7.9485602378845215,Failure
10751,106,"*aMN1++++++++++++++++*bMO2----------------*cLO1--*dLN1++*eLP2++++++++++++++++*fKP1----------------*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",0.0027741191443055,5026.0146484375,8.236492156982422,Failure
10752,106,"*aMN1++++++++++++++++*bMO2----------------*cLO1----*dLN1++*eLP2++++++++++++++++*fKP1----------------*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",0.0006750075262971,4977.81103515625,9.360533714294434,Failure
10753,106,"*aMN1++++++++++++++++*bMO2----------------*cLO1--------*dLN1++*eLP2++++++++++++++++*fKP1----------------*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0002181434538215,4934.1142578125,11.61435890197754,Failure
10754,106,"*aMN1++++++++++++++++*bMO2----------------*cLO1--------*dLN1++*eLP2++++++++++++++++*fKP1----------------*gNO3+^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0002538700646255,4960.89599609375,11.573220252990724,Failure
10755,106,"*aMN1++++++++++++++++*bMO2----------------*cLO1--------*dLN1++*eLP2++++++++++++++++*fKP1----------------*gNO3++^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0002289138647029,4983.97998046875,11.540499687194824,Failure
10762,106,"*aMN1++++++++++++++++*bMO2----------------*cLO1--------*dLN1++++*eLP2++++++++++++++++*fKP1----------------*gNO3++^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0009582127677276,5128.8837890625,11.44098663330078,Failure
10794,106,"*aMN1++++++++++++++++*bMO2----------------*cLO1--------*dLN1++++*eLP2++++++++++++++++*fKP1--------*gNO3++++^ab^bc^ad^cd^ce^ef^bg,0,3",0.0013365661725401,5926.5322265625,11.0142822265625,Failure
10819,107,"*aMN1*bMO2-*cLO1*dLN1*eLP2*fKP1*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0003008489147759,4082.8017578125,4.724754333496094,Failure
10824,107,"*aMN1+*bMO2-*cLO1*dLN1*eLP2*fKP1--------*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",0.0003796430246438,3814.129150390625,6.297219753265381,Failure
10825,107,"*aMN1+*bMO2--*cLO1*dLN1*eLP2*fKP1--------*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",0.0002234719722764,3758.07373046875,5.762113571166992,Failure
10826,107,"*aMN1+*bMO2----*cLO1*dLN1*eLP2*fKP1--------*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0007567918510176,3651.063232421875,5.207732200622559,Failure
10827,107,"*aMN1+*bMO2--------*cLO1*dLN1*eLP2*fKP1--------*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0021982137113809,3434.352783203125,4.812110900878906,Failure
10846,107,"*aMN1++++++++*bMO2----------------*cLO1-*dLN1*eLP2*fKP1--------*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0022407851647585,3320.2138671875,7.049476623535156,Failure
10847,107,"*aMN1++++++++*bMO2----------------*cLO1--*dLN1*eLP2*fKP1--------*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0023529108148068,3282.91943359375,7.035257816314697,Failure
10848,107,"*aMN1++++++++*bMO2----------------*cLO1--*dLN1*eLP2+*fKP1--------*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0021253717131912,3334.704345703125,7.157092094421387,Failure
10849,107,"*aMN1++++++++*bMO2----------------*cLO1--*dLN1*eLP2+*fKP1--------*gNO3+^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0021353485062718,3348.91552734375,7.204117774963379,Failure
10850,107,"*aMN1++++++++*bMO2----------------*cLO1--*dLN1*eLP2++*fKP1--------*gNO3+^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0018716433551162,3401.85986328125,7.405040740966797,Failure
10851,107,"*aMN1++++++++*bMO2----------------*cLO1--*dLN1*eLP2++++*fKP1--------*gNO3+^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0011207752395421,3519.982421875,8.098950386047363,Failure
10852,107,"*aMN1++++++++*bMO2----------------*cLO1----*dLN1*eLP2++++*fKP1--------*gNO3+^ab^bc^ad^cd^ce^ef^bg,0,3",-0.001052071340382,3449.12158203125,8.067150115966797,Failure
10853,107,"*aMN1++++++++*bMO2----------------*cLO1----*dLN1*eLP2++++++++*fKP1--------*gNO3+^ab^bc^ad^cd^ce^ef^bg,0,3",0.0001261839352082,3790.664794921875,9.37936305999756,Failure
10854,107,"*aMN1++++++++*bMO2----------------*cLO1----*dLN1*eLP2++++++++*fKP1--------*gNO3++^ab^bc^ad^cd^ce^ef^bg,0,3",0.0001867250102804,3804.2197265625,9.495418548583984,Failure
10855,107,"*aMN1++++++++*bMO2----------------*cLO1----*dLN1*eLP2++++++++*fKP1--------*gNO3++++^ab^bc^ad^cd^ce^ef^bg,0,3",0.0003723304544109,3820.12353515625,9.726734161376951,Failure
10856,107,"*aMN1++++++++*bMO2----------------*cLO1----*dLN1+*eLP2++++++++*fKP1--------*gNO3++++^ab^bc^ad^cd^ce^ef^bg,0,3",0.0003192011499777,3852.51123046875,9.807205200195312,Failure
10867,107,"*aMN1++++++++*bMO2----------------*cLO1--*dLN1+*eLP2++++++++*fKP1--------*gNO3++++^ab^bc^ad^cd^ce^ef^bg,0,3",0.0003537515003699,3890.271484375,10.061857223510742,Failure
10890,107,"*aMN1++++*bMO2----------------*cLO1--*dLN1+*eLP2++++++++*fKP1--------*gNO3++++^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0002242230693809,3716.37109375,9.232712745666504,Failure
10895,107,"*aMN1++++++++*bMO2----------------*cLO1----*dLN1++*eLP2++++++++*fKP1--------*gNO3++++^ab^bc^ad^cd^ce^ef^bg,0,3",0.0003901300078723,3884.68896484375,9.96273708343506,Failure
10896,107,"*aMN1++++++++*bMO2----------------*cLO1--*dLN1++*eLP2++++++++*fKP1--------*gNO3++++^ab^bc^ad^cd^ce^ef^bg,0,3",0.0004541147791314,3925.07763671875,10.237133979797363,Failure
10905,107,"*aMN1++++*bMO2----------------*cLO1--*dLN1++*eLP2++++++++*fKP1--------*gNO3++++^ab^bc^ad^cd^ce^ef^bg,0,3",7.347975042648613e-05,3801.55322265625,9.806095123291016,Failure
10911,108,"*aMM0*bMN1*cNM1*dML2*eMO2^ab^ac^ad^be,0,3",-0.0006569812539964,2236.123779296875,3.29056978225708,Failure
10933,108,"*aMN1++++++++*bMO2----------------*cLO1*dLN1+*eLP2*fKP1--------*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0020466910209506,3362.830322265625,7.733500480651855,Failure
10934,108,"*aMN1++++++++*bMO2----------------*cLO1*dLN1++*eLP2*fKP1--------*gNO3^ab^bc^ad^cd^ce^ef^bg,0,3",-0.001941934460774,3348.5048828125,8.332870483398438,Failure
10935,108,"*aMN1++++++++*bMO2----------------*cLO1*dLN1++*eLP2*fKP1--------*gNO3+^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0019514578161761,3364.708984375,8.412115097045898,Failure
10936,108,"*aMN1++++++++*bMO2----------------*cLO1*dLN1++*eLP2*fKP1--------*gNO3++^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0019343384774401,3384.43701171875,8.458783149719238,Failure
10937,108,"*aMN1++++++++*bMO2----------------*cLO1*dLN1++*eLP2+*fKP1--------*gNO3++^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0016716537065804,3434.00341796875,8.658411979675293,Failure
10938,108,"*aMN1++++++++*bMO2----------------*cLO1*dLN1++*eLP2++*fKP1--------*gNO3++^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0013867478119209,3487.28076171875,8.903116226196289,Failure
10939,108,"*aMN1++++++++*bMO2----------------*cLO1*dLN1++*eLP2++++*fKP1--------*gNO3++^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0008679538732394,3612.15283203125,9.60452938079834,Failure
10940,108,"*aMN1++++++++*bMO2----------------*cLO1*dLN1++*eLP2++++*fKP1--------*gNO3++++^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0008417647331953,3627.181640625,9.692028045654297,Failure
10941,108,"*aMN1++++++++*bMO2----------------*cLO1-*dLN1++*eLP2++++*fKP1--------*gNO3++++^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0006913190009072,3592.615234375,9.72485065460205,Failure
10942,108,"*aMN1++++++++*bMO2----------------*cLO1-*dLN1++++*eLP2++++*fKP1--------*gNO3++++^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0005899637471884,3686.421142578125,11.220393180847168,Failure
10943,108,"*aMN1++++++++*bMO2----------------*cLO1-*dLN1++++*eLP2++++++++*fKP1--------*gNO3++++^ab^bc^ad^cd^ce^ef^bg,0,3",0.0002618061553221,4107.07666015625,11.47673511505127,Failure
10944,108,"*aMN1++++*bMO2----------------*cLO1-*dLN1++++*eLP2++++++++*fKP1--------*gNO3++++^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0005053876084275,4044.862060546875,12.704927444458008,Failure
10975,108,"*aMN1++++*bMO2----------------*cLO1-*dLN1++++*eLP2++++++++*fKP1----*gNO3++++^ab^bc^ad^cd^ce^ef^bg,0,3",-0.0014417336788028,4270.78125,13.197738647460938,Failure
11016,109,"*aMM0*bMN1*cML2*dMO2*eLO1*fLN1*gNO3^ab^ac^bd^de^bf^ef^dg,0,3",-0.0021316355559974,2676.534912109375,2.30108642578125,Failure
11017,109,"*aMM0*bMN1*cML2*dMO2*eLO1*fLN1*gNO3*hLP2^ab^ac^bd^de^bf^ef^dg^eh,0,3",-0.0039292178116738,3456.2177734375,3.8752036094665527,Failure
11018,109,"*aMM0*bMN1*cML2*dMO2*eLO1*fLN1*gNO3*hLP2*iKP1^ab^ac^bd^de^bf^ef^dg^eh^hi,0,3",-0.0014686455251649,3008.7080078125,4.812106132507324,Failure
11019,109,"*aMM0*bMN1*cMO2*dLO1*eLN1*fNO3*gLP2*hKP1^ab^bc^cd^be^de^cf^dg^gh,0,3",-0.0015871768118813,3338.364013671875,3.929825782775879,Failure
11020,109,"*aMN1*bMO2*cLO1*dLN1*eNO3*fLP2*gKP1^ab^bc^ad^cd^be^cf^fg,0,3",-0.0002333212323719,4145.59375,4.627863883972168,Failure
11021,109,"*aMN1*bMO2-*cLO1*dLN1*eNO3*fLP2*gKP1^ab^bc^ad^cd^be^cf^fg,0,3",-0.0003008489147759,4082.8017578125,4.724754333496094,Failure
11022,109,"*aMN1*bMO2--*cLO1*dLN1*eNO3*fLP2*gKP1^ab^bc^ad^cd^be^cf^fg,0,3",-0.0004728354688268,4009.49267578125,4.648636817932129,Failure
11023,109,"*aMN1*bMO2----*cLO1*dLN1*eNO3*fLP2*gKP1^ab^bc^ad^cd^be^cf^fg,0,3",-0.0011321124620735,3872.675048828125,4.44710636138916,Failure
